,theta,theta_past_ma10
1419,0.6284826011246786,0.7124795872671605
1420,0.6388814139403672,0.6424882270223291
1421,0.7660884303466228,0.6275108190155102
1422,0.668483345713523,0.6167128229878764
1423,0.6307833794716052,0.6184262467032741
1424,0.6151410560602592,0.6162439318794719
1425,0.6625454637674865,0.6224942981848629
1426,0.7697623174771308,0.6339559313573933
1427,0.6447660882163679,0.6557723968390261
1428,0.5901312473490848,0.6613305926224884
1429,0.5319645121662746,0.6615065343467134
1430,0.5617281847518585,0.6518547254508729
1431,0.6207683056569493,0.6441394025320221
1432,0.7757821756632782,0.6296073900630547
1433,0.889311762510442,0.6403372730580302
1434,0.822890160341029,0.6661901113619139
1435,0.6681280104281926,0.6869650217899909
1436,0.6899823438300425,0.6875232764560615
1437,0.744974310641599,0.6795452790913526
1438,0.7314034670706926,0.6895661013338757
1439,0.6242613808472883,0.7036933233060365
1440,1.0037042746384908,0.712923010174138
1441,1.144876317988292,0.7571206191628012
1442,1.0910885992838573,0.8095314203959354
1443,0.7856380886686432,0.8410620627579932
1444,0.7972542674905324,0.8306946953738134
1445,0.7382632335799755,0.8281311060887637
1446,0.8384242150623702,0.8351446284039421
1447,0.86832876996856,0.8499888155271748
1448,0.47000630366426216,0.862324261459871
1449,0.4709386796642232,0.8361845451192279
1450,0.4591625892525265,0.8208522750009214
1451,0.4630804148160592,0.766398106462325
1452,0.46715096007372836,0.6982185161451017
1453,0.4397273657030059,0.6358247522240889
1454,0.4154134905723251,0.6012336799275251
1455,0.5966724091316253,0.5630496022357043
1456,0.6132071665730556,0.5488905197908693
1457,0.5558536995329014,0.5263688149419379
1458,0.5829572919570735,0.495121307898372
1459,0.5859122025973779,0.5064164067276531
1460,0.5439895165217156,0.5179137590209686
1461,0.5482477677827591,0.5263964517478875
1462,0.544779048862807,0.5349131870445575
1463,0.7519607396836576,0.5426759959234653
1464,0.7082585077376895,0.5738993333215305
1465,0.6893711379983382,0.6031838350380669
1466,0.609868446798295,0.6124537079247382
1467,0.5898008709240081,0.6121198359472622
1468,0.5855682509871691,0.6155145530863729
1469,0.5710320011753083,0.6157756489893824
1470,0.5487605825770465,0.6142876288471755
1471,0.7087032001406931,0.6147647354527085
1472,0.7442383289981818,0.6308102786885019
1473,1.8275137784837354,0.6507562067020395
1474,2.7739663941709884,0.7583115105820472
1475,2.6287934719588355,0.9648822992253772
1476,0.6763917413063908,1.1588245326214266
1477,0.6867784924599062,1.1654768620722362
1478,0.6856312324165622,1.1751746242258263
1479,0.6687377052875538,1.1851809223687657
1480,0.6200941317015753,1.19495149277999
1481,0.6061915295488912,1.202084847692443
1482,0.6041760746569244,1.1918336806332628
1483,1.1918474058125983,1.1778274551991372
1484,0.8669255677954169,1.1142608179320235
1485,0.8392650894284055,0.9235567352944661
1486,0.857287799651878,0.7446038970414233
1487,1.0796588696005613,0.7626935028759718
1488,1.656082415572187,0.8019815405900375
1489,1.1381890761334783,0.8990266589055999
1490,1.1790530121771103,0.9459717959901924
1491,1.3023179331217543,1.0018676840377458
1492,1.293348099875345,1.0714803243950322
1493,1.3298752140928656,1.1403975269168742
1494,1.5929124860210762,1.1542003077449008
1495,1.750543848199205,1.2267989995674669
1496,3.0345115251041115,1.3179268754445468
1497,3.0603493738514937,1.53564924798977
1498,3.0839235693788627,1.7337182984148634
1499,1.1332537693027958,1.8765024137955308
1500,0.914178122016197,1.8760088831124626
1501,0.9703456007780318,1.8495213940963713
1502,0.9861679869140323,1.816324160861999
1503,0.8145115608661826,1.785606149565868
1504,0.7586051579082022,1.7340697842431996
1505,1.021193884548245,1.6506390514319123
1506,0.8523936593141492,1.5777040550668162
1507,0.8759585941116557,1.35949226848782
1508,1.1121964222553542,1.1410531905138361
1509,2.0219869777649624,0.9438804758014852
1510,2.9077054703251983,1.0327537966477018
1511,1.0399926349751514,1.2321065314786022
1512,0.6899810559556406,1.239071234898314
1513,0.5254418730700366,1.2094525418024749
1514,0.5323976607521015,1.1805455730228602
1515,0.5407652626308342,1.15792482330725
1516,0.4854892539127935,1.109881961115509
1517,0.5177333701398972,1.0731915205753735
1518,0.4891133082015905,1.0373689981781975
1519,0.36602752029836855,0.9750606867728214
1520,0.37175288451511973,0.8094647410261621
1521,0.37761657262156834,0.5558694824451541
1522,0.37189914090551346,0.4896318762097958
1523,0.4139745977356501,0.4578236847047831
1524,0.3793008659775222,0.4466769571713445
1525,0.2897995856288198,0.4313672776938865
1526,0.3796238847460763,0.40627070999368503
1527,0.3839849337063665,0.3956841730770133
1528,0.4448534028542662,0.38230932943366025
1529,0.4792936318144603,0.3778833388989279
1530,0.6513443728019016,0.389209950050537
1531,1.7087946020588791,0.4171690988792152
1532,1.7088246165139287,0.5502869018229463
1533,1.4609428183855442,0.6839794493837879
1534,1.5339241186629398,0.7886762714487772
1535,1.7383742034289078,0.904138596717319
1536,1.6763912734849111,1.0489960584973277
1537,2.0172766623478013,1.1786727973712112
1538,2.1400876673025655,1.3420019702353545
1539,2.2343620915341944,1.5115253966801847
1540,3.5249109820586724,1.6870322426521582
1541,3.4999699771225767,1.9743889035778353
1542,3.643987929388277,2.153506441084205
1543,3.361616264267255,2.34702277237164
1544,2.9022068151182445,2.537090116959811
1545,2.8605767949260397,2.673918386605341
1546,1.9772135194361906,2.7861386457550545
1547,1.0092576336622363,2.8162208703501825
1548,1.0778206376322055,2.715418967481626
1549,1.1687877694698,2.6091922645145895
1550,1.3752910779352367,2.502634832308151
1551,1.2552487895666302,2.287672841895807
1552,1.2972257069419537,2.0632007231402123
1553,1.2988116965151264,1.8285245008955802
1554,2.8652186632499475,1.6222440441203674
1555,3.1046694729870685,1.6185452289335374
1556,2.9510075015947437,1.6429544967396403
1557,2.1136236853862007,1.7403338949554956
1558,2.0819942007657053,1.8507705001278922
1559,2.145110614385585,1.951187856441242
1560,2.2745728728305132,2.0488201409328206
1561,2.367923412708588,2.138748320422348
1562,1.5470614720225988,2.250015782736544
1563,1.511598485149281,2.274999359244608
1564,1.5210473738787815,2.296278038108024
1565,1.4507174641344036,2.1618609091709073
1566,1.4641221144757062,1.996465708285641
1567,1.4659844038082506,1.847777169573737
1568,1.5353252746474009,1.7830132414159423
1569,2.4709496554669306,1.7283463488041118
1570,2.5733209857285546,1.760930252912246
1571,1.8976948542649785,1.79080506420205
1572,1.8172393463008898,1.7437822083576893
1573,0.592685159283061,1.7707999957855183
1574,0.5896006308549543,1.678908663198896
1575,0.5901372945025927,1.5857639888965138
1576,0.5629432589814718,1.4997059719333325
1577,0.40234363037251397,1.4095880863839092
1578,0.4077348894436101,1.3032240090403355
1579,0.4099208612270145,1.1904649705199566
1580,0.4348102530029468,0.9843620910959648
1581,0.452933160656449,0.7705110178234041
1582,0.4456633066318093,0.6260348484625511
1583,0.43514305745100673,0.488877244495643
1584,0.7095720639144278,0.47312303431243763
1585,0.6985389425501668,0.48512017761838494
1586,0.7152765146408473,0.49596034242314235
1587,1.394284549387437,0.5111936679890798
1588,1.6514021011942206,0.6103877598905723
1589,1.6301749324241122,0.7347544810656333
1590,1.533950761884465,0.8567798881853431
1591,1.536071786275777,0.966693939073495
1592,1.2958799598913782,1.0750078016354279
1593,0.9502344155072787,1.1600294669613846
1594,1.069211301991751,1.2115386027670119
1595,1.1592932749126124,1.2475025265747441
1596,1.2669229346710298,1.2935779598109887
1597,1.3546306203393355,1.3487426018140067
1598,1.5602005581648173,1.3447772089091967
1599,1.5705825904505504,1.3356570546062565
1600,3.1709858792387835,1.3296978204089003
1601,2.4830993577477414,1.4934013321443322
1602,1.3058484355295028,1.5881040892915286
1603,0.8954178250306013,1.5891009368553408
1604,0.9243302626955258,1.5836192778076732
1605,0.9737281399593077,1.5691311738780507
1606,0.9672833974860098,1.5505746603827202
1607,0.86174687981499,1.5206107066642183
1608,0.8553266555184297,1.4713223326117837
1609,0.9403726081886411,1.400834942347145
1610,2.3448068287372066,1.337813944120954
1611,2.5480521730811416,1.2551960390707964
1612,3.3249135752019985,1.2616913206041365
1613,3.4167333649828198,1.4635978345713858
1614,3.8665593301718753,1.7157293885666078
1615,6.146074000899122,2.0099522953142426
1616,1.950235557086791,2.527186881408224
1617,1.913900579801375,2.6254820973683026
1618,1.5948458708559352,2.730697467366941
1619,1.5842035657938307,2.8046493889006916
1620,1.2604633807425227,2.86903248466121
1621,1.1290737989221946,2.760598139861742
1622,1.1504459309229427,2.618700302445847
1623,2.1847312475888283,2.401253538017942
1624,2.339217931638521,2.2780533262785427
1625,2.321639783529246,2.125319186425207
1626,1.835471668376762,1.7428757646882194
1627,2.158539540707417,1.7313993758172166
1628,2.9356436480514563,1.7558632719078209
1629,2.9503200068357764,1.8899430496273726
1630,0.9716973312357271,2.0265546937315673
1631,0.9643613711996721,1.9976780887808878
1632,0.8989365255225421,1.9812068460086358
1633,0.8889088857399217,1.9560559054685953
1634,0.8819778740379265,1.8264736692837047
1635,0.8653420771181687,1.6807496635236454
1636,0.8190371387762007,1.5351198928825378
1637,2.7040258320056068,1.4334764399224817
1638,3.3804280338465715,1.4880250690523007
1639,2.5423580505924557,1.5325035076318119
1640,2.0186178734732203,1.49170731200748
1641,1.719254643745273,1.5963993662312292
1642,1.626344237367884,1.6718886934857895
1643,1.7525654255037326,1.7446294646703238
1644,1.9326167821722076,1.830995118646705
1645,2.837242145814908,1.9360590094601329
1646,2.733716634195699,2.133249016329807
1647,2.51115773322813,2.324716965871757
1648,2.703177116554026,2.3054301559940087
1649,5.684423654446711,2.2377050642647545
1650,3.7411823590048803,2.55191162465018
1651,1.6280303347667509,2.7241680732033458
1652,1.1996293220845413,2.7150456423054936
1653,0.9942145737458821,2.6723741507771592
1654,0.963308221226124,2.596539065601374
1655,1.1039890440807072,2.499608209506766
1656,1.5157011831612623,2.3262828993333455
1657,2.239141079853452,2.204481354229902
1658,2.071449286560793,2.1772796888924346
1659,1.9923736183251102,2.1141069058931112
1660,1.8609119014322044,1.7449019022809513
1661,2.0212105505007703,1.5568748565236834
1662,1.851530319772083,1.5961928780970855
1663,2.0918278600411417,1.6613829778658395
1664,2.4034314929386253,1.7711443064953656
1665,2.3978562324400516,1.9151566336666157
1666,2.3739396378697806,2.04454335250255
1667,2.783264816203932,2.130367197973402
1668,1.4678750161113152,2.1847795716084497
1669,1.555729455726367,2.124422144563502
1670,1.4504808593851637,2.080757728303628
1671,1.4367392976979376,2.0397146240989237
1672,1.4414203826420025,1.9812674988186405
1673,1.0791793218578414,1.9402565051056324
1674,1.080293398553394,1.8389916512873021
1675,1.4077731335609658,1.7066778418487794
1676,1.3074457034928346,1.6076695319608707
1677,1.231258401509375,1.501020138523176
1678,1.1350420351237653,1.3458194970537205
1679,1.1217145339196246,1.3125361989549653
1680,2.2351040670181472,1.2691347067742913
1681,2.4645553174645345,1.3475970275375895
1682,2.9805483306887233,1.4503786295142493
1683,3.4619380441067955,1.6042914243189212
1684,1.8533361325157904,1.8425672965438167
1685,1.303106408969579,1.9198715699400561
1686,1.386019326982422,1.9094048974809177
1687,1.4342632590480395,1.9172622598298765
1688,0.06893389966964936,1.9375627455837428
1689,0.05085116243115865,1.8309519320383312
1690,0.051670230129149175,1.7238655948894845
1691,0.05187765978210321,1.5055222112005848
1692,0.05347180087133228,1.2642544454323417
1693,0.05482727294984732,0.9715467924506026
1694,0.055431507061458656,0.6308357153349078
1695,0.06740220428721522,0.45104525278947455
1696,0.3328465608835717,0.3274748323212382
1697,0.30403530024112546,0.22215755571135323
1698,0.29494813210012855,0.10913475983066181
1699,0.6960617643464134,0.13173618307370974
1700,0.820211227549305,0.1962572432652352
1701,0.8220221738779315,0.2731113430072508
1702,1.3086848437213479,0.35012579441683356
1703,2.3219995711392496,0.4756470987018352
1704,1.7389938566071474,0.7023643285207755
1705,1.3493305555921864,0.8707205634753443
1706,1.5846233013248885,0.9989133986058413
1707,1.736677341552297,1.124091072649973
1708,2.1965569111983476,1.2673552767810903
1709,2.160776614884445,1.4575161546909121
1710,2.1609069940837156,1.6039876397447153
1711,1.7988396892829122,1.7380572163981562
1712,1.5870600265539787,1.8357389679386547
1713,1.2159493267954116,1.8635764862219175
1714,1.2199433035092737,1.7529714617875336
1715,1.1959055899540947,1.701066406477746
1716,1.2377639583802065,1.685723909913937
1717,1.2470204395131717,1.6510379756194689
1718,1.3435635206256762,1.6020722854155565
1719,1.1979700415297079,1.5167729463582893
1720,1.6876099449848596,1.4204922890228153
1721,1.913736874648626,1.37316258411293
1722,1.9147711647090737,1.3846523026495015
1723,1.085428104933616,1.4174234164650108
1724,1.0858060792534312,1.4043712942788313
1725,1.098971013554298,1.390957571853247
1726,1.4869787250330784,1.3812641142132673
1727,1.4340239793091414,1.4061855908785545
1728,1.3826364146883066,1.4248859448581515
1729,1.5292571899013654,1.4287932342644145
1730,1.7620837284005144,1.4619219491015805
1731,2.005627358308649,1.4693693274431459
1732,1.9413531011869063,1.4785583758091483
1733,2.840151107591256,1.4812165694569313
1734,2.819059762238864,1.6566888697226954
1735,2.644041212467569,1.8300142380212385
1736,0.8756371154602511,1.9845212579125657
1737,0.41495384098105276,1.9233870969552829
1738,0.4158103957433437,1.821480083122474
1739,0.40018460204527034,1.7247974812279778
1740,0.3925060624950393,1.6118902224423681
1741,0.39591886187991476,1.4749324558518209
1742,0.40802519071713655,1.3139616062089474
1743,0.4129991739475587,1.1606288151619704
1744,0.5293262593817984,0.9179136217976007
1745,0.46257520166156413,0.6889402715118942
1746,0.5644269094185793,0.4707936704312936
1747,0.32688591207349793,0.4396726498271265
1748,0.34396567383069604,0.43086585693637103
1749,0.36040172792015224,0.4236813847451063
1750,0.30736178717836976,0.4197030973325944
1751,0.21632613690437638,0.41118866980092755
1752,0.23276731632125053,0.39322939730337364
1753,0.29734952545641136,0.37570360986378504
1754,0.2905068243211067,0.3641386450146703
1755,0.30136418283087685,0.34025670150860116
1756,0.32295827666483956,0.3241355996255324
1757,0.3111521754314848,0.29998873635015844
1758,0.22249691534095564,0.29841536268595714
1759,0.22431529626989447,0.2862684868369831
1760,0.20483424068766112,0.27265984367195734
1761,0.2110013366681854,0.26240708902288645
1762,0.2087656548731221,0.26187460899926734
1763,0.20755573565614793,0.25947444285445453
1764,0.19626187223637936,0.25049506387442816
1765,0.24231213958022527,0.24107056866595541
1766,0.24232572110904266,0.23516536434089028
1767,0.38274314531832565,0.2271021087853106
1768,0.36748299224779724,0.23426120577399465
1769,0.354413247894462,0.24875981346467882
1770,0.3596632521559004,0.2617696086271356
1771,0.4385476123154648,0.2772525097739595
1772,0.6002279004327434,0.30000713733868745
1773,0.6483837009476823,0.33915336189464956
1774,0.47210738620258225,0.383236158423803
1775,0.42023361885595645,0.41082070982042335
1776,0.36804988701433305,0.4286128577479964
1777,0.3663293501159267,0.44118527433852545
1778,0.008348481911175947,0.43954389481828554
1779,0.005754190922861677,0.4036304437846234
1780,0.005760936271333703,0.3687645380874634
1781,0.005743458601813295,0.3333743064990068
1782,0.005712697999679377,0.2900938911276416
1783,0.005716025544866948,0.23064237088433517
1784,0.005722192919933544,0.16637560334405366
1785,0.006750671596756593,0.11973708401578878
1786,0.24425779660617647,0.0783887892898688
1787,0.24120798897304396,0.06600958024905314
1788,0.24223663173546695,0.05349744413476486
1789,0.30782430081939505,0.07688625911719396
1790,0.32457163705213576,0.1070932701068473
1791,0.2830798336760244,0.1389743401849275
1792,0.2536518860601589,0.16670797769234863
1793,0.248000216563968,0.19150189649839658
1794,0.2476030898266788,0.21573031560030667
1795,0.3004772915104391,0.2399184052909812
1796,0.39350260636010487,0.26929106728234947
1797,0.39172432747238756,0.2842155482577423
1798,0.2829758310798922,0.29926718210767667
1799,0.2778929772570039,0.30334110204211917
1800,0.2778767073780171,0.30034796968588007
1801,0.28361134003624805,0.29567847671846825
1802,0.2554138341774913,0.2957316273544906
1803,0.23183285892040262,0.2959078221662238
1804,0.23291139650354983,0.2942910864018673
1805,0.29879696467135447,0.2928219170695544
1806,0.24905060854100727,0.29265388438564593
1807,0.2341169619594594,0.2782086846037361
1808,0.23688150066972521,0.2624479480524433
1809,0.23943445565714563,0.2578385150114267
1810,0.24244579654954654,0.2539926628514408
1811,0.21343074618853425,0.2504495717685937
1812,0.21323159902402286,0.24343151238382235
1813,0.21580072952388432,0.23921328886847554
1814,0.1850818650162387,0.2376100759288237
1815,0.16634877552470115,0.23282712278009257
1816,0.1986547707987419,0.2195823038654272
1817,0.3846969987910887,0.21454272009120068
1818,0.21202265937717688,0.22960072377436364
1819,0.17668401496736433,0.2271148396451088
1820,0.17130790833172477,0.22083979557613068
1821,0.14696826439735353,0.2137260067543485
1822,0.14774785064651097,0.20707975857523042
1823,0.1848411977301922,0.20053138373747922
1824,0.3813618304105442,0.19743543055811003
1825,0.20524231987031583,0.2170634270975406
1826,0.19463398157681572,0.22095278153210204
1827,0.1997011179494497,0.22055070260990944
1828,0.19095531493489368,0.20205111452574553
1829,0.19143659424539344,0.19994438008151721
1830,0.1679082321022726,0.20141963800932014
1831,0.1677318431495513,0.20107967038637492
1832,0.3165078010369976,0.20315602826159468
1833,0.233582948607433,0.22003202330064334
1834,0.18517121576053522,0.22490619838836742
1835,0.17862069677379835,0.20528713692336656
1836,0.19282588678455093,0.20262497461371476
1837,0.19374622557530538,0.2024441651344883
1838,0.20511017063117215,0.2018486758970739
1839,0.08049395787456874,0.20326416146670173
1840,0.05930273391104913,0.19216989782961924
1841,0.02999468162731099,0.1813093480104969
1842,0.022264872514629486,0.16753563185827286
1843,0.022423009971396422,0.13811133900603606
1844,0.025003128867667136,0.1169953451424324
1845,0.026911874456773996,0.10097853645314558
1846,0.026763997424766053,0.08580765422144314
1847,0.02685927656664002,0.06920146528546466
1848,0.028845209739163224,0.05251277038459813
1849,0.04652907693136994,0.03488627429539723
1850,0.09004853131110957,0.031489786201077355
1851,0.08406326080526853,0.0345643659410834
1852,0.07113759086556189,0.03997122385887915
1853,0.06681052961946594,0.04485849569397239
1854,0.06792954920209249,0.04929724765877934
1855,0.06943602158916362,0.05358988969222188
1856,0.06869009880998697,0.05784230440546084
1857,0.20161394939899274,0.062034914543982925
1858,0.2187094792566995,0.0795103818272182
1859,0.040214667197421575,0.09849680877897184
1860,0.02810764221058712,0.097865367805577
1861,0.013205564694463308,0.09167127889552476
1862,0.010529913927020755,0.08458550928444422
1863,0.010822805770808403,0.07852474159059011
1864,0.012351855960996324,0.07292596920572436
1865,0.015481186065079967,0.06736819988161474
1866,0.013438558038205666,0.06197271632920638
1867,0.011681475327462843,0.05644756225202825
1868,0.011800091255286598,0.037454314844875256
1869,0.01582323076529398,0.016763376044733967
1870,0.025796155738515243,0.014324232401521206
1871,0.028756661679463853,0.01409308375431402
1872,0.06450875322753291,0.015648193452814076
1873,0.06411737819410943,0.02104607738286529
1874,0.04654713815346955,0.02637553462519539
1875,0.046755462145241636,0.029795062844442714
1876,0.050306693465321205,0.03292249045245888
1877,0.011570245992213858,0.03660930399517044
1878,0.011379879320960653,0.036598181061645536
1879,0.011947565513684078,0.03655615986821294
1880,0.012086545517942441,0.036168593343051954
1881,0.011970002214938873,0.03479763232099468
1882,0.01180430340667801,0.033118966374542175
1883,0.011603610365661767,0.027848521392456683
1884,0.02486267769880014,0.02259714460961192
1885,0.05748389479043869,0.020428698564144976
1886,0.05305633439069821,0.02150154182866468
1887,0.048079215113227276,0.02177650592120238
1888,0.06536474545205373,0.025427402833303726
1889,0.06948675248395322,0.03082588944641303
1890,0.07172322861638503,0.036579808143439946
1891,0.07079001368450116,0.042543476453284206
1892,0.06895431880402536,0.048425477600240435
1893,0.06718702736041074,0.054140479139975176
1894,0.06603100032103067,0.059698820839450065
1895,0.06654196912769247,0.06381565310167311
1896,0.12086966248906872,0.06472146053539848
1897,0.16685717622775265,0.07150279334523554
1898,0.17850143087024128,0.0833805894566881
1899,0.17102177151569078,0.09469425799850684
1900,0.12908254972626723,0.1048477599016806
1901,0.09001155619088683,0.11058369201266882
1902,0.09209999995203932,0.11250584626330737
1903,0.13083239317529782,0.11482041437810878
1904,0.14167259676291574,0.1211849509595975
1905,0.1646245028602193,0.128749110603786
1906,0.1750982789366096,0.1385573639770387
1907,0.11019177851150991,0.14398022562179277
1908,0.09900211490449931,0.1383136858501685
1909,0.10451790717214796,0.1303637542535943
1910,0.11322467205749923,0.12371336781924003
1911,0.11525802083021114,0.12212758005236321
1912,0.12754048256055703,0.12465222651629566
1913,0.1300250605721689,0.1281962747771474
1914,0.12052467653801606,0.12811554151683452
1915,0.10960380612596705,0.12600074949434453
1916,0.10975631882827504,0.1204986798209193
1917,0.10955599052342592,0.11396448381008586
1918,0.12550776012277662,0.11390090501127748
1919,0.11734932049672141,0.1165514695331052
1920,0.11336186100875321,0.11783461086556254
1921,0.12620231665454698,0.11784832976068796
1922,0.12822111787197382,0.11894275934312153
1923,0.12635754398307122,0.1190108228742632
